datetime,season,temp,humidity,windspeed,weather
2012-10-03 20:00:00,4,28.7,65,0,1
2012-10-03 21:00:00,4,27.06,74,0,2
2012-10-03 22:00:00,4,27.06,74,0,1
2012-10-03 23:00:00,4,27.06,78,0,2
2012-10-04 00:00:00,4,26.24,89,0,3
2012-10-04 01:00:00,4,25.42,94,0,2
2012-10-04 02:00:00,4,26.24,89,0,1
2012-10-04 03:00:00,4,25.42,88,0,2
2012-10-04 04:00:00,4,26.24,89,0,2
2012-10-04 05:00:00,4,26.24,89,7.0015,3
2012-10-04 06:00:00,4,25.42,94,6.0032,3
2012-10-04 07:00:00,4,26.24,89,6.0032,2
2012-10-04 08:00:00,4,26.24,89,0,1
2012-10-04 09:00:00,4,26.24,89,12.998,2
2012-10-04 10:00:00,4,27.06,83,8.9981,2
2012-10-04 11:00:00,4,28.7,70,7.0015,2
2012-10-04 12:00:00,4,29.52,54,12.998,2
2012-10-04 13:00:00,4,29.52,58,22.0028,2
2012-10-04 14:00:00,4,28.7,61,16.9979,1
2012-10-04 15:00:00,4,29.52,54,19.0012,1
2012-10-04 16:00:00,4,28.7,54,19.0012,1
2012-10-04 17:00:00,4,28.7,51,15.0013,1
2012-10-04 18:00:00,4,27.06,57,7.0015,1
2012-10-04 19:00:00,4,27.06,57,7.0015,1
2012-10-04 20:00:00,4,26.24,65,7.0015,1
2012-10-04 21:00:00,4,25.42,69,0,1
2012-10-04 22:00:00,4,26.24,47,8.9981,1
2012-10-04 23:00:00,4,24.6,56,6.0032,1
2012-10-05 00:00:00,4,22.96,73,0,1
2012-10-05 01:00:00,4,22.14,68,7.0015,1
2012-10-05 02:00:00,4,22.14,73,6.0032,1
2012-10-05 03:00:00,4,22.14,73,0,1
2012-10-05 04:00:00,4,22.14,77,0,1
2012-10-05 05:00:00,4,21.32,77,0,1
2012-10-05 06:00:00,4,21.32,83,0,1
2012-10-05 07:00:00,4,21.32,83,7.0015,1
2012-10-05 08:00:00,4,23.78,64,0,1
2012-10-05 09:00:00,4,24.6,60,6.0032,1
2012-10-05 10:00:00,4,27.06,54,0,1
2012-10-05 11:00:00,4,28.7,48,12.998,1
2012-10-05 12:00:00,4,29.52,42,11.0014,1
2012-10-05 13:00:00,4,28.7,48,0,1
2012-10-05 14:00:00,4,30.34,37,15.0013,1
2012-10-05 15:00:00,4,29.52,39,16.9979,1
2012-10-05 16:00:00,4,29.52,37,0,1
2012-10-05 17:00:00,4,28.7,42,11.0014,1
2012-10-05 18:00:00,4,26.24,57,8.9981,1
2012-10-05 19:00:00,4,25.42,73,11.0014,1
2012-10-05 20:00:00,4,24.6,78,8.9981,1
2012-10-05 21:00:00,4,24.6,69,15.0013,1
2012-10-05 22:00:00,4,24.6,73,19.0012,1
2012-10-05 23:00:00,4,23.78,78,15.0013,1
2012-10-06 00:00:00,4,22.96,83,11.0014,1
2012-10-06 01:00:00,4,22.96,83,16.9979,1
2012-10-06 02:00:00,4,22.96,78,12.998,1
2012-10-06 03:00:00,4,22.14,77,15.0013,1
2012-10-06 04:00:00,4,22.14,83,16.9979,1
2012-10-06 05:00:00,4,22.14,83,12.998,1
2012-10-06 06:00:00,4,22.14,88,16.9979,1
2012-10-06 07:00:00,4,22.14,83,19.9995,1
2012-10-06 08:00:00,4,22.96,83,12.998,1
2012-10-06 09:00:00,4,24.6,73,12.998,1
2012-10-06 10:00:00,4,25.42,69,19.0012,1
2012-10-06 11:00:00,4,26.24,65,16.9979,1
2012-10-06 12:00:00,4,28.7,54,7.0015,1
2012-10-06 13:00:00,4,26.24,57,35.0008,2
2012-10-06 14:00:00,4,24.6,56,27.9993,2
2012-10-06 15:00:00,4,24.6,46,27.9993,1
2012-10-06 16:00:00,4,24.6,43,35.0008,1
2012-10-06 17:00:00,4,22.14,49,26.0027,1
2012-10-06 18:00:00,4,21.32,48,27.9993,1
2012-10-06 19:00:00,4,19.68,55,15.0013,1
2012-10-06 20:00:00,4,19.68,55,16.9979,1
2012-10-06 21:00:00,4,18.86,59,8.9981,1
2012-10-06 22:00:00,4,18.04,62,8.9981,1
2012-10-06 23:00:00,4,18.04,62,8.9981,1
2012-10-07 00:00:00,4,18.04,62,11.0014,1
2012-10-07 01:00:00,4,18.04,54,15.0013,1
2012-10-07 02:00:00,4,17.22,62,8.9981,1
2012-10-07 03:00:00,4,18.04,62,8.9981,2
2012-10-07 04:00:00,4,18.04,54,16.9979,2
2012-10-07 05:00:00,4,18.04,54,8.9981,2
2012-10-07 06:00:00,4,18.04,54,12.998,2
2012-10-07 07:00:00,4,17.22,58,11.0014,3
2012-10-07 08:00:00,4,17.22,67,8.9981,3
2012-10-07 09:00:00,4,16.4,71,8.9981,3
2012-10-07 10:00:00,4,17.22,67,12.998,2
2012-10-07 11:00:00,4,17.22,71,7.0015,2
2012-10-07 12:00:00,4,17.22,71,0,2
2012-10-07 13:00:00,4,18.04,72,6.0032,2
2012-10-07 14:00:00,4,18.04,67,0,2
2012-10-07 15:00:00,4,17.22,77,8.9981,3
2012-10-07 16:00:00,4,16.4,82,11.0014,3
2012-10-07 17:00:00,4,16.4,82,15.0013,3
2012-10-07 18:00:00,4,16.4,82,12.998,3
2012-10-07 19:00:00,4,16.4,82,7.0015,2
2012-10-07 20:00:00,4,16.4,82,8.9981,1
2012-10-07 21:00:00,4,15.58,87,7.0015,1
2012-10-07 22:00:00,4,15.58,87,8.9981,1
2012-10-07 23:00:00,4,14.76,93,8.9981,1
2012-10-08 00:00:00,4,15.58,76,19.0012,1
2012-10-08 01:00:00,4,13.94,87,11.0014,1
2012-10-08 02:00:00,4,13.94,81,12.998,1
2012-10-08 03:00:00,4,13.94,81,7.0015,1
2012-10-08 04:00:00,4,13.12,87,8.9981,1
2012-10-08 05:00:00,4,13.94,76,15.0013,1
2012-10-08 06:00:00,4,13.94,76,7.0015,1
2012-10-08 07:00:00,4,13.94,76,11.0014,2
2012-10-08 08:00:00,4,14.76,71,15.0013,2
2012-10-08 09:00:00,4,15.58,66,11.0014,2
2012-10-08 10:00:00,4,15.58,68,8.9981,2
2012-10-08 11:00:00,4,16.4,62,6.0032,2
2012-10-08 12:00:00,4,17.22,63,11.0014,2
2012-10-08 13:00:00,4,17.22,62,12.998,2
2012-10-08 14:00:00,4,17.22,58,7.0015,2
2012-10-08 15:00:00,4,17.22,58,12.998,3
2012-10-08 16:00:00,4,17.22,58,12.998,3
2012-10-08 17:00:00,4,17.22,66,16.9979,2
2012-10-08 18:00:00,4,17.22,66,19.0012,2
2012-10-08 19:00:00,4,16.4,71,16.9979,2
2012-10-08 20:00:00,4,16.4,71,15.0013,3
2012-10-08 21:00:00,4,16.4,76,15.0013,2
2012-10-08 22:00:00,4,16.4,76,16.9979,3
2012-10-08 23:00:00,4,16.4,71,15.0013,2
2012-10-09 00:00:00,4,15.58,82,15.0013,2
2012-10-09 01:00:00,4,14.76,87,15.0013,3
2012-10-09 02:00:00,4,14.76,87,16.9979,3
2012-10-09 03:00:00,4,14.76,87,19.0012,3
2012-10-09 04:00:00,4,14.76,87,11.0014,3
2012-10-09 05:00:00,4,15.58,82,12.998,2
2012-10-09 06:00:00,4,15.58,82,16.9979,2
2012-10-09 07:00:00,4,15.58,83,16.9979,1
2012-10-09 08:00:00,4,17.22,80,12.998,2
2012-10-09 09:00:00,4,17.22,77,15.0013,2
2012-10-09 10:00:00,4,18.04,75,15.0013,2
2012-10-09 11:00:00,4,19.68,69,12.998,2
2012-10-09 12:00:00,4,19.68,69,12.998,2
2012-10-09 13:00:00,4,20.5,67,8.9981,2
2012-10-09 14:00:00,4,22.14,64,12.998,2
2012-10-09 15:00:00,4,21.32,63,11.0014,2
2012-10-09 16:00:00,4,20.5,72,11.0014,2
2012-10-09 17:00:00,4,21.32,68,11.0014,2
2012-10-09 18:00:00,4,20.5,72,15.0013,2
2012-10-09 19:00:00,4,20.5,72,11.0014,2
2012-10-09 20:00:00,4,20.5,72,11.0014,2
2012-10-09 21:00:00,4,19.68,77,8.9981,2
2012-10-09 22:00:00,4,19.68,77,6.0032,2
2012-10-09 23:00:00,4,19.68,77,6.0032,2
2012-10-10 00:00:00,4,18.86,88,6.0032,2
2012-10-10 01:00:00,4,18.86,88,0,2
2012-10-10 02:00:00,4,18.86,88,0,2
2012-10-10 03:00:00,4,18.86,88,0,2
2012-10-10 04:00:00,4,18.86,88,7.0015,2
2012-10-10 05:00:00,4,18.86,88,6.0032,2
2012-10-10 06:00:00,4,18.86,88,6.0032,2
2012-10-10 07:00:00,4,18.86,82,7.0015,1
2012-10-10 08:00:00,4,20.5,77,11.0014,1
2012-10-10 09:00:00,4,22.14,60,19.0012,1
2012-10-10 10:00:00,4,22.96,52,19.9995,1
2012-10-10 11:00:00,4,22.14,52,12.998,1
2012-10-10 12:00:00,4,22.14,56,15.0013,1
2012-10-10 13:00:00,4,22.96,49,0,1
2012-10-10 14:00:00,4,24.6,40,11.0014,1
2012-10-10 15:00:00,4,24.6,40,11.0014,1
2012-10-10 16:00:00,4,24.6,40,15.0013,1
2012-10-10 17:00:00,4,23.78,43,15.0013,1
2012-10-10 18:00:00,4,22.96,49,11.0014,2
2012-10-10 19:00:00,4,22.96,46,39.0007,2
2012-10-10 20:00:00,4,21.32,48,32.9975,1
2012-10-10 21:00:00,4,20.5,51,23.9994,1
2012-10-10 22:00:00,4,18.86,55,19.9995,1
2012-10-10 23:00:00,4,18.04,58,12.998,1
2012-10-11 00:00:00,4,18.04,51,8.9981,1
2012-10-11 01:00:00,4,18.04,47,12.998,1
2012-10-11 02:00:00,4,17.22,50,8.9981,1
2012-10-11 03:00:00,4,17.22,47,19.9995,1
2012-10-11 04:00:00,4,16.4,50,16.9979,1
2012-10-11 05:00:00,4,14.76,50,11.0014,1
2012-10-11 06:00:00,4,14.76,50,11.0014,1
2012-10-11 07:00:00,4,14.76,50,16.9979,1
2012-10-11 08:00:00,4,15.58,46,26.0027,1
2012-10-11 09:00:00,4,16.4,43,26.0027,1
2012-10-11 10:00:00,4,18.04,41,23.9994,1
2012-10-11 11:00:00,4,18.86,36,0,1
2012-10-11 12:00:00,4,18.86,36,0,1
2012-10-11 13:00:00,4,20.5,31,7.0015,1
2012-10-11 14:00:00,4,21.32,32,6.0032,1
2012-10-11 15:00:00,4,21.32,34,11.0014,1
2012-10-11 16:00:00,4,20.5,36,8.9981,1
2012-10-11 17:00:00,4,20.5,39,19.0012,1
2012-10-11 18:00:00,4,18.86,44,11.0014,1
2012-10-11 19:00:00,4,18.04,51,8.9981,1
2012-10-11 20:00:00,4,17.22,62,11.0014,1
2012-10-11 21:00:00,4,17.22,62,8.9981,1
2012-10-11 22:00:00,4,16.4,66,11.0014,1
2012-10-11 23:00:00,4,17.22,58,6.0032,1
2012-10-12 00:00:00,4,16.4,66,7.0015,1
2012-10-12 01:00:00,4,16.4,66,6.0032,1
2012-10-12 02:00:00,4,16.4,66,6.0032,1
2012-10-12 03:00:00,4,14.76,76,6.0032,1
2012-10-12 04:00:00,4,14.76,76,7.0015,1
2012-10-12 05:00:00,4,14.76,81,6.0032,1
2012-10-12 06:00:00,4,13.94,81,6.0032,1
2012-10-12 07:00:00,4,14.76,81,6.0032,1
2012-10-12 08:00:00,4,17.22,71,6.0032,1
2012-10-12 09:00:00,4,20.5,39,19.9995,1
2012-10-12 10:00:00,4,21.32,36,19.9995,1
2012-10-12 11:00:00,4,22.14,37,23.9994,1
2012-10-12 12:00:00,4,22.14,39,31.0009,1
2012-10-12 13:00:00,4,22.96,37,26.0027,1
2012-10-12 14:00:00,4,22.96,37,31.0009,1
2012-10-12 15:00:00,4,21.32,42,30.0026,1
2012-10-12 16:00:00,4,18.86,41,23.9994,1
2012-10-12 17:00:00,4,18.86,38,26.0027,1
2012-10-12 18:00:00,4,18.04,38,19.9995,1
2012-10-12 19:00:00,4,17.22,41,15.0013,1
2012-10-12 20:00:00,4,17.22,47,8.9981,1
2012-10-12 21:00:00,4,16.4,54,12.998,1
2012-10-12 22:00:00,4,16.4,47,19.9995,1
2012-10-12 23:00:00,4,14.76,57,12.998,1
2012-10-13 00:00:00,4,14.76,57,6.0032,1
2012-10-13 01:00:00,4,13.94,53,8.9981,1
2012-10-13 02:00:00,4,13.94,53,12.998,1
2012-10-13 03:00:00,4,13.12,66,15.0013,1
2012-10-13 04:00:00,4,12.3,65,11.0014,1
2012-10-13 05:00:00,4,12.3,61,12.998,1
2012-10-13 06:00:00,4,12.3,61,12.998,1
2012-10-13 07:00:00,4,12.3,61,11.0014,1
2012-10-13 08:00:00,4,13.94,53,7.0015,1
2012-10-13 09:00:00,4,14.76,50,6.0032,1
2012-10-13 10:00:00,4,16.4,43,0,1
2012-10-13 11:00:00,4,17.22,35,8.9981,1
2012-10-13 12:00:00,4,18.04,35,0,1
2012-10-13 13:00:00,4,18.86,36,12.998,1
2012-10-13 14:00:00,4,19.68,33,12.998,1
2012-10-13 15:00:00,4,20.5,36,12.998,1
2012-10-13 16:00:00,4,20.5,31,12.998,1
2012-10-13 17:00:00,4,18.86,38,11.0014,1
2012-10-13 18:00:00,4,18.86,44,8.9981,1
2012-10-13 19:00:00,4,18.04,44,11.0014,1
2012-10-13 20:00:00,4,16.4,54,6.0032,1
2012-10-13 21:00:00,4,16.4,58,12.998,1
2012-10-13 22:00:00,4,16.4,62,0,1
2012-10-13 23:00:00,4,17.22,58,19.9995,1
2012-10-14 00:00:00,4,16.4,71,16.9979,1
2012-10-14 01:00:00,4,17.22,77,19.0012,1
2012-10-14 02:00:00,4,16.4,76,6.0032,1
2012-10-14 03:00:00,4,17.22,77,19.9995,1
2012-10-14 04:00:00,4,17.22,77,19.0012,1
2012-10-14 05:00:00,4,16.4,82,12.998,1
2012-10-14 06:00:00,4,16.4,82,11.0014,1
2012-10-14 07:00:00,4,17.22,82,15.0013,1
2012-10-14 08:00:00,4,18.04,77,12.998,1
2012-10-14 09:00:00,4,19.68,67,19.0012,2
2012-10-14 10:00:00,4,22.14,56,12.998,1
2012-10-14 11:00:00,4,22.96,52,19.9995,1
2012-10-14 12:00:00,4,25.42,46,22.0028,1
2012-10-14 13:00:00,4,26.24,41,30.0026,1
2012-10-14 14:00:00,4,27.06,39,27.9993,1
2012-10-14 15:00:00,4,27.06,39,27.9993,1
2012-10-14 16:00:00,4,26.24,41,19.9995,1
2012-10-14 17:00:00,4,26.24,44,12.998,1
2012-10-14 18:00:00,4,23.78,60,16.9979,1
2012-10-14 19:00:00,4,22.96,64,15.0013,1
2012-10-14 20:00:00,4,22.14,73,15.0013,1
2012-10-14 21:00:00,4,22.96,73,30.0026,1
2012-10-14 22:00:00,4,22.96,73,26.0027,1
2012-10-14 23:00:00,4,22.96,68,19.0012,2
2012-10-15 00:00:00,4,22.96,73,16.9979,2
2012-10-15 01:00:00,4,23.78,64,26.0027,2
2012-10-15 02:00:00,4,23.78,64,23.9994,2
2012-10-15 03:00:00,4,22.96,73,16.9979,2
2012-10-15 04:00:00,4,22.96,68,15.0013,2
2012-10-15 05:00:00,4,22.96,73,19.0012,2
2012-10-15 06:00:00,4,22.96,73,19.9995,2
2012-10-15 07:00:00,4,23.78,68,22.0028,2
2012-10-15 08:00:00,4,24.6,64,26.0027,2
2012-10-15 09:00:00,4,24.6,69,26.0027,3
2012-10-15 10:00:00,4,24.6,73,26.0027,2
2012-10-15 11:00:00,4,24.6,73,26.0027,2
2012-10-15 12:00:00,4,24.6,78,22.0028,3
2012-10-15 13:00:00,4,22.96,88,15.0013,2
2012-10-15 14:00:00,4,24.6,78,19.0012,2
2012-10-15 15:00:00,4,24.6,78,22.0028,1
2012-10-15 16:00:00,4,22.96,64,19.9995,1
2012-10-15 17:00:00,4,22.96,64,16.9979,1
2012-10-15 18:00:00,4,22.14,77,8.9981,3
2012-10-15 19:00:00,4,21.32,83,6.0032,3
2012-10-15 20:00:00,4,21.32,72,26.0027,2
2012-10-15 21:00:00,4,21.32,59,22.0028,1
2012-10-15 22:00:00,4,20.5,59,19.0012,1
2012-10-15 23:00:00,4,18.86,63,15.0013,1
2012-10-16 00:00:00,4,18.86,63,26.0027,1
2012-10-16 01:00:00,4,18.04,67,12.998,1
2012-10-16 02:00:00,4,18.04,67,8.9981,1
2012-10-16 03:00:00,4,17.22,67,7.0015,1
2012-10-16 04:00:00,4,17.22,67,11.0014,1
2012-10-16 05:00:00,4,17.22,67,16.9979,1
2012-10-16 06:00:00,4,17.22,67,11.0014,1
2012-10-16 07:00:00,4,17.22,67,6.0032,1
2012-10-16 08:00:00,4,18.04,62,0,1
2012-10-16 09:00:00,4,19.68,55,16.9979,1
2012-10-16 10:00:00,4,20.5,48,19.0012,1
2012-10-16 11:00:00,4,20.5,45,27.9993,1
2012-10-16 12:00:00,4,21.32,45,22.0028,2
2012-10-16 13:00:00,4,21.32,45,19.0012,1
2012-10-16 14:00:00,4,22.14,39,16.9979,1
2012-10-16 15:00:00,4,22.14,41,22.0028,1
2012-10-16 16:00:00,4,22.14,39,19.0012,1
2012-10-16 17:00:00,4,21.32,39,12.998,1
2012-10-16 18:00:00,4,20.5,42,11.0014,1
2012-10-16 19:00:00,4,19.68,48,0,1
2012-10-16 20:00:00,4,18.86,55,0,1
2012-10-16 21:00:00,4,18.86,63,0,1
2012-10-16 22:00:00,4,16.4,71,6.0032,1
2012-10-16 23:00:00,4,16.4,71,0,1
2012-10-17 00:00:00,4,15.58,76,0,1
2012-10-17 01:00:00,4,15.58,76,0,1
2012-10-17 02:00:00,4,15.58,76,0,1
2012-10-17 03:00:00,4,14.76,87,0,1
2012-10-17 04:00:00,4,14.76,81,6.0032,1
2012-10-17 05:00:00,4,14.76,81,0,2
2012-10-17 06:00:00,4,15.58,82,0,1
2012-10-17 07:00:00,4,14.76,81,7.0015,1
2012-10-17 08:00:00,4,16.4,76,0,2
2012-10-17 09:00:00,4,17.22,77,0,2
2012-10-17 10:00:00,4,18.86,67,0,2
2012-10-17 11:00:00,4,20.5,51,6.0032,2
2012-10-17 12:00:00,4,21.32,48,11.0014,2
2012-10-17 13:00:00,4,22.14,49,8.9981,2
2012-10-17 14:00:00,4,22.96,43,11.0014,2
2012-10-17 15:00:00,4,23.78,43,15.0013,2
2012-10-17 16:00:00,4,22.96,52,12.998,1
2012-10-17 17:00:00,4,22.14,56,7.0015,1
2012-10-17 18:00:00,4,21.32,59,11.0014,1
2012-10-17 19:00:00,4,20.5,72,12.998,1
2012-10-17 20:00:00,4,20.5,72,8.9981,1
2012-10-17 21:00:00,4,18.86,82,12.998,1
2012-10-17 22:00:00,4,18.86,88,16.9979,1
2012-10-17 23:00:00,4,18.86,88,15.0013,1
2012-10-18 00:00:00,4,18.86,88,12.998,1
2012-10-18 01:00:00,4,18.86,82,15.0013,1
2012-10-18 02:00:00,4,18.86,82,12.998,1
2012-10-18 03:00:00,4,18.04,88,15.0013,1
2012-10-18 04:00:00,4,18.04,88,15.0013,1
2012-10-18 05:00:00,4,18.04,82,15.0013,1
2012-10-18 06:00:00,4,18.04,88,19.9995,1
2012-10-18 07:00:00,4,18.04,88,16.9979,1
2012-10-18 08:00:00,4,18.86,82,16.9979,1
2012-10-18 09:00:00,4,20.5,77,11.0014,2
2012-10-18 10:00:00,4,21.32,68,15.0013,2
2012-10-18 11:00:00,4,22.96,56,15.0013,2
2012-10-18 12:00:00,4,24.6,53,16.9979,2
2012-10-18 13:00:00,4,25.42,53,23.9994,1
2012-10-18 14:00:00,4,25.42,50,19.9995,2
2012-10-18 15:00:00,4,24.6,60,12.998,2
2012-10-18 16:00:00,4,24.6,56,19.0012,1
2012-10-18 17:00:00,4,23.78,64,22.0028,2
2012-10-18 18:00:00,4,22.96,64,22.0028,2
2012-10-18 19:00:00,4,22.96,68,19.9995,2
2012-10-18 20:00:00,4,22.96,68,16.9979,2
2012-10-18 21:00:00,4,22.14,77,12.998,2
2012-10-18 22:00:00,4,22.14,83,12.998,2
2012-10-18 23:00:00,4,22.14,83,0,2
2012-10-19 00:00:00,4,22.96,83,7.0015,2
2012-10-19 01:00:00,4,22.14,88,0,3
2012-10-19 02:00:00,4,22.14,88,0,2
2012-10-19 03:00:00,4,22.96,83,0,2
2012-10-19 04:00:00,4,22.96,83,0,2
2012-10-19 05:00:00,4,22.14,88,0,2
2012-10-19 06:00:00,4,22.14,94,11.0014,3
2012-10-19 07:00:00,4,22.14,94,0,3
2012-10-19 08:00:00,4,22.14,94,7.0015,2
2012-10-19 09:00:00,4,22.14,94,7.0015,2
2012-10-19 10:00:00,4,23.78,88,12.998,2
2012-10-19 11:00:00,4,24.6,83,12.998,1
2012-10-19 12:00:00,4,26.24,69,15.0013,1
2012-10-19 13:00:00,4,25.42,73,15.0013,1
2012-10-19 14:00:00,4,27.06,61,16.9979,1
2012-10-19 15:00:00,4,26.24,65,19.9995,1
2012-10-19 16:00:00,4,25.42,69,23.9994,3
2012-10-19 17:00:00,4,25.42,69,23.9994,3
2012-10-19 18:00:00,4,22.96,83,7.0015,1
2012-10-19 19:00:00,4,22.14,88,11.0014,1
2012-10-19 20:00:00,4,21.32,77,12.998,1
2012-10-19 21:00:00,4,20.5,77,0,1
2012-10-19 22:00:00,4,20.5,77,6.0032,1
2012-10-19 23:00:00,4,18.86,88,7.0015,1
2012-11-01 00:00:00,4,14.76,57,6.0032,1
2012-11-01 01:00:00,4,12.3,75,7.0015,1
2012-11-01 02:00:00,4,13.12,66,8.9981,1
2012-11-01 03:00:00,4,13.94,61,8.9981,1
2012-11-01 04:00:00,4,13.94,66,7.0015,2
2012-11-01 05:00:00,4,13.94,66,8.9981,1
2012-11-01 06:00:00,4,13.94,61,11.0014,1
2012-11-01 07:00:00,4,14.76,57,11.0014,2
2012-11-01 08:00:00,4,14.76,56,7.0015,2
2012-11-01 09:00:00,4,14.76,57,7.0015,3
2012-11-01 10:00:00,4,14.76,62,12.998,3
2012-11-01 11:00:00,4,14.76,62,12.998,3
2012-11-01 12:00:00,4,15.58,62,11.0014,3
2012-11-01 13:00:00,4,16.4,58,11.0014,2
2012-11-01 14:00:00,4,16.4,50,15.0013,2
2012-11-01 15:00:00,4,16.4,54,11.0014,2
2012-11-01 16:00:00,4,16.4,54,11.0014,2
2012-11-01 17:00:00,4,16.4,50,15.0013,3
2012-11-01 18:00:00,4,16.4,50,11.0014,2
2012-11-01 19:00:00,4,16.4,50,11.0014,2
2012-11-01 20:00:00,4,15.58,54,16.9979,2
2012-11-01 21:00:00,4,15.58,54,8.9981,2
2012-11-01 22:00:00,4,14.76,57,11.0014,1
2012-11-01 23:00:00,4,13.94,57,11.0014,1
2012-11-02 00:00:00,4,13.94,57,11.0014,1
2012-11-02 01:00:00,4,13.12,66,11.0014,1
2012-11-02 02:00:00,4,13.12,66,11.0014,1
2012-11-02 03:00:00,4,12.3,70,11.0014,1
2012-11-02 04:00:00,4,12.3,70,7.0015,1
2012-11-02 05:00:00,4,13.12,66,11.0014,2
2012-11-02 06:00:00,4,12.3,70,11.0014,1
2012-11-02 07:00:00,4,12.3,70,8.9981,2
2012-11-02 08:00:00,4,13.12,57,7.0015,1
2012-11-02 09:00:00,4,13.94,53,7.0015,1
2012-11-02 10:00:00,4,15.58,46,19.9995,1
2012-11-02 11:00:00,4,17.22,41,27.9993,1
2012-11-02 12:00:00,4,17.22,41,23.9994,1
2012-11-02 13:00:00,4,16.4,43,23.9994,1
2012-11-02 14:00:00,4,16.4,40,32.9975,2
2012-11-02 15:00:00,4,16.4,40,27.9993,2
2012-11-02 16:00:00,4,15.58,40,22.0028,1
2012-11-02 17:00:00,4,15.58,40,22.0028,1
2012-11-02 18:00:00,4,15.58,43,22.0028,2
2012-11-02 19:00:00,4,15.58,43,19.9995,2
2012-11-02 20:00:00,4,14.76,46,27.9993,2
2012-11-02 21:00:00,4,14.76,46,23.9994,2
2012-11-02 22:00:00,4,14.76,46,16.9979,1
2012-11-02 23:00:00,4,13.94,53,19.9995,1
2012-11-03 00:00:00,4,13.94,53,11.0014,1
2012-11-03 01:00:00,4,13.94,49,22.0028,2
2012-11-03 02:00:00,4,13.94,49,16.9979,2
2012-11-03 03:00:00,4,13.94,49,16.9979,2
2012-11-03 04:00:00,4,13.12,49,19.9995,2
2012-11-03 05:00:00,4,13.12,49,16.9979,2
2012-11-03 06:00:00,4,13.12,49,12.998,2
2012-11-03 07:00:00,4,13.12,49,16.9979,2
2012-11-03 08:00:00,4,13.94,46,19.9995,2
2012-11-03 09:00:00,4,13.94,49,19.9995,2
2012-11-03 10:00:00,4,14.76,46,26.0027,1
2012-11-03 11:00:00,4,14.76,46,26.0027,2
2012-11-03 12:00:00,4,14.76,46,31.0009,2
2012-11-03 13:00:00,4,14.76,46,23.9994,2
2012-11-03 14:00:00,4,14.76,50,22.0028,2
2012-11-03 15:00:00,4,14.76,46,30.0026,2
2012-11-03 16:00:00,4,14.76,46,22.0028,2
2012-11-03 17:00:00,4,14.76,46,19.9995,2
2012-11-03 18:00:00,4,14.76,46,19.0012,2
2012-11-03 19:00:00,4,14.76,50,11.0014,1
2012-11-03 20:00:00,4,13.94,53,8.9981,1
2012-11-03 21:00:00,4,13.94,53,7.0015,1
2012-11-03 22:00:00,4,13.12,57,7.0015,1
2012-11-03 23:00:00,4,13.12,57,7.0015,1
2012-11-04 00:00:00,4,12.3,61,7.0015,1
2012-11-04 01:00:00,4,10.66,81,6.0032,1
2012-11-04 02:00:00,4,12.3,65,0,1
2012-11-04 03:00:00,4,11.48,61,7.0015,1
2012-11-04 04:00:00,4,10.66,65,8.9981,1
2012-11-04 05:00:00,4,10.66,65,7.0015,1
2012-11-04 06:00:00,4,11.48,61,8.9981,1
2012-11-04 07:00:00,4,10.66,65,7.0015,1
2012-11-04 08:00:00,4,12.3,56,8.9981,1
2012-11-04 09:00:00,4,13.12,53,0,1
2012-11-04 10:00:00,4,13.94,49,12.998,1
2012-11-04 11:00:00,4,15.58,46,15.0013,1
2012-11-04 12:00:00,4,15.58,46,15.0013,1
2012-11-04 13:00:00,4,16.4,43,15.0013,1
2012-11-04 14:00:00,4,16.4,40,12.998,1
2012-11-04 15:00:00,4,16.4,40,15.0013,1
2012-11-04 16:00:00,4,16.4,40,22.0028,1
2012-11-04 17:00:00,4,14.76,43,12.998,1
2012-11-04 18:00:00,4,14.76,43,15.0013,1
2012-11-04 19:00:00,4,14.76,43,16.9979,1
2012-11-04 20:00:00,4,13.12,53,23.9994,1
2012-11-04 21:00:00,4,12.3,52,19.9995,1
2012-11-04 22:00:00,4,12.3,52,19.0012,1
2012-11-04 23:00:00,4,12.3,56,11.0014,2
2012-11-05 00:00:00,4,12.3,56,12.998,2
2012-11-05 01:00:00,4,12.3,56,11.0014,2
2012-11-05 02:00:00,4,12.3,56,11.0014,2
2012-11-05 03:00:00,4,12.3,56,15.0013,2
2012-11-05 04:00:00,4,12.3,52,16.9979,2
2012-11-05 05:00:00,4,12.3,52,22.0028,2
2012-11-05 06:00:00,4,12.3,49,19.0012,2
2012-11-05 07:00:00,4,12.3,49,16.9979,2
2012-11-05 08:00:00,4,12.3,49,15.0013,2
2012-11-05 09:00:00,4,12.3,52,19.0012,2
2012-11-05 10:00:00,4,13.12,49,19.0012,1
2012-11-05 11:00:00,4,13.94,46,15.0013,1
2012-11-05 12:00:00,4,14.76,43,22.0028,1
2012-11-05 13:00:00,4,14.76,40,16.9979,1
2012-11-05 14:00:00,4,15.58,40,11.0014,1
2012-11-05 15:00:00,4,15.58,40,19.0012,1
2012-11-05 16:00:00,4,14.76,43,19.0012,1
2012-11-05 17:00:00,4,13.94,46,15.0013,1
2012-11-05 18:00:00,4,13.94,46,15.0013,1
2012-11-05 19:00:00,4,13.12,49,11.0014,1
2012-11-05 20:00:00,4,13.12,49,16.9979,1
2012-11-05 21:00:00,4,12.3,52,19.0012,1
2012-11-05 22:00:00,4,11.48,56,12.998,1
